"shangpaishijian","licheng","biansu","zhouju","mali","tianchuang1","tianchuang2","zhenpizuoyi","daocheyingxiang","daocheleida","GPS","zhongdashigu","waiguan_neishi","yuanjia","baojia","ratio","SUV","紧凑型车","其他","小型车","中大型车","中型车","国四","国五","普通级轿车","微型轿车","中高级轿车","中级轿车","华晨宝马","其他.1","上汽大众","上汽集团","上汽通用别克","上汽通用雪佛兰","一汽.大众奥迪","长安福特"
15,3.85,"0",2650,123,"1","0","0","0","1","0","0","0",13,6.38,-0.0369272725922185,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
7,6.22,"0",2660,241,"0","1","1","0","1","0","0","0",43.2,24.5,0.27014959369014,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
12,3.49,"0",2600,113,"0","0","0","0","0","0","0","0",9.6,6.6,0.78845736036427,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0"
4,0.88,"1",2700,118,"0","0","0","0","1","0","1","0",9.3,5.7,0.45953232937844,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
32,3.84,"0",2578,125,"1","1","0","0","1","0","0","0",29.1,10.5,-0.571786323555678,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
23,3.82,"0",2760,245,"1","0","1","0","1","1","0","1",50.8,20,-0.431782416425538,"0","0","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0"
24,8.2,"0",2737,184,"1","0","1","0","1","0","0","0",21.7,9.2,-0.306525160253261,"0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0"
36,2.4,"0",2685,184,"1","0","1","0","1","0","0","1",18.6,6.95,-0.516564520435009,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0"
67,2.2,"0",2547,98,"0","0","0","0","0","0","0","0",26.6,12,-0.196114878926291,"0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
32,9.93,"0",2635,170,"1","0","1","0","0","0","0","0",29.3,11.88,-0.382762657489858,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
2,1.25,"0",2638,150,"1","1","0","0","0","0","0","0",16.3,12,1.02629162708848,"1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
25,7.7,"1",2700,143,"0","0","0","0","0","0","0","0",11.8,5.2,-0.238411023444998,"0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0"
6,5.93,"0",2837,186,"1","1","1","0","1","0","0","0",25.6,13.5,0.109484232841688,"0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0"
9,1.21,"1",2665,136,"0","0","0","0","1","0","0","0",7.6,5.1,0.712949807856125,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
43,13.44,"0",2737,147,"1","0","1","0","1","0","0","0",19.5,7.5,-0.470003629245736,"0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0"
25,7.29,"0",2684,160,"1","1","1","1","1","1","0","0",28.2,15.5,0.199238030460655,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0"
49,4.03,"1",2685,121,"1","0","0","0","1","0","0","0",14.9,5.2,-0.623467259921956,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0"
1,2.1,"0",2700,177,"1","0","0","1","1","1","0","0",12.7,8.2,0.600056757493933,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
2,3.5,"1",2807,190,"1","1","0","1","1","1","0","1",11.6,5.8,0,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
3,1.45,"0",2629,150,"1","1","0","1","1","1","0","0",24.7,16.8,0.754516126936238,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0"
42,5.7,"0",2640,124,"1","0","1","0","1","0","0","0",13.4,5.3,-0.424157241120317,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
18,6.62,"1",2578,131,"1","0","1","0","1","0","0","1",16.1,6.9,-0.287682072451781,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
16,3.64,"0",2850,211,"1","0","0","1","1","0","0","0",35.4,19.8,0.238411023444998,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
21,5.05,"0",2737,184,"1","0","1","0","1","0","0","1",21.7,9.5,-0.250144153132716,"0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0"
20,5.16,"0",2610,105,"1","0","1","0","1","0","0","1",13.9,8,0.304489190768162,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
23,5.91,"1",2660,125,"1","0","1","1","1","1","0","0",9.3,4.3,-0.150822889734584,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
32,4.97,"0",2869,180,"1","0","0","0","1","0","0","0",33.6,18,0.143100843640673,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0"
43,13.97,"0",3108,218,"1","0","1","1","1","1","0","0",53.7,23.8,-0.228172899719212,"0","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0"
25,9.31,"0",3088,258,"1","1","1","1","1","1","0","1",40.2,19.5,-0.0597192347016224,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
2,1.4,"0",2705,175,"1","1","1","0","1","0","0","1",24.9,17.9,0.938890563791396,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
23,6.71,"0",2685,121,"1","0","0","0","1","0","0","0",16.3,7,-0.284104251103897,"0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0"
33,4.51,"0",2470,105,"1","0","0","0","1","0","0","0",13.7,6.8,-0.0145987994211525,"0","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
38,6.34,"0",2603,170,"1","1","1","0","1","0","0","1",40.9,18.5,-0.191290226776715,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
24,2.05,"1",2685,121,"1","0","0","0","1","0","0","1",13,6.6,0.0307716586667535,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
31,7.42,"1",2710,113,"0","0","1","0","1","1","0","0",7.1,1.9,-1.00680473941499,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
20,10.2,"0",2690,242,"1","1","1","1","1","0","0","1",28.5,12.5,-0.246860077931526,"1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
14,1.71,"0",2810,184,"1","1","0","1","1","1","0","1",45.7,36,1.31139305294677,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
21,1.04,"0",2530,125,"1","0","1","1","1","1","0","0",13.7,11,1.40464349978809,"1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1"
67,5.5,"0",2803,163,"1","0","1","0","1","0","0","1",23.4,10,-0.29266961396282,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
35,5.25,"0",2640,107,"1","0","0","0","1","0","0","0",14.1,5.3,-0.507044900926085,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
26,9.02,"1",2648,170,"1","0","0","0","1","0","0","1",16.5,7.5,-0.182321556793955,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
7,6.22,"0",2660,241,"0","1","1","0","1","0","0","0",43.2,24.5,0.27014959369014,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
1,3.9,"0",2860,279,"1","0","1","0","1","0","0","0",34.6,19.5,0.255719721748823,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
68,4.3,"0",2761,160,"0","0","0","0","0","0","0","1",20.8,6.6,-0.766172315574835,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
32,3.84,"0",2578,125,"1","1","0","0","1","0","0","0",29.1,10.5,-0.571786323555678,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
23,3.82,"0",2760,245,"1","0","1","0","1","1","0","1",50.8,20,-0.431782416425538,"0","0","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0"
24,8.2,"0",2737,184,"1","0","1","0","1","0","0","0",21.7,9.2,-0.306525160253261,"0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0"
36,8,"1",2700,128,"1","0","0","0","1","0","0","1",12.6,4.86,-0.465363249689233,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
14,3.75,"1",2560,113,"0","0","0","1","1","1","0","1",8.1,4,-0.0246926125903715,"1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
32,9.93,"0",2635,170,"1","0","1","0","0","0","0","0",29.3,11.88,-0.382762657489858,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
10,1.18,"0",2670,190,"0","1","0","1","1","1","0","0",16,11,0.78845736036427,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
38,7.1,"0",2700,143,"0","0","0","0","1","0","0","0",14.6,4.7,-0.744972248424531,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
12,3.69,"0",2700,128,"1","0","0","1","1","1","0","0",13.9,7.58,0.181793991495514,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
66,5.78,"0",2640,107,"1","0","0","0","0","0","0","0",14,5.1,-0.556810737007814,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
44,5.8,"0",3014,184,"1","0","1","0","1","0","0","0",47.5,19.9,-0.327096040992658,"0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
11,2.44,"0",2699,156,"1","1","0","0","1","0","0","0",29.3,23.5,1.39914250359774,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
43,13.44,"0",2737,147,"1","0","1","0","1","0","0","0",19.5,7.5,-0.470003629245736,"0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0"
25,7.29,"0",2684,160,"1","1","1","1","1","1","0","0",28.2,15.5,0.199238030460655,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0"
49,4.03,"1",2685,121,"1","0","0","0","1","0","0","0",14.9,5.2,-0.623467259921956,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0"
29,2.49,"0",2640,160,"1","0","0","0","1","0","0","0",21.4,12.11,0.265093004739254,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
25,3.54,"0",2610,131,"1","0","1","0","1","0","0","0",16.1,9,0.237129793288949,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0"
26,6.19,"0",2850,203,"1","0","0","0","1","0","0","0",24.2,15,0.488846717047216,"0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1"
56,12.1,"1",2630,144,"0","0","0","0","1","0","0","0",16.5,6,-0.559615787935423,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
18,6.62,"1",2578,131,"1","0","1","0","1","0","0","1",16.1,6.9,-0.287682072451781,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
26,8.27,"0",2684,160,"1","1","1","1","1","1","0","0",28.2,16,0.27115277050057,"1","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
50,9.11,"0",2807,211,"1","1","1","0","1","0","0","0",46.4,25,0.155484902840395,"1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0"
17,4.59,"0",2700,155,"1","0","0","1","1","1","0","0",21,13,0.485507815781701,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
14,3.8,"0",2707,167,"1","0","1","0","1","0","0","0",20.3,11,0.16788087263916,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0"
19,4.3,"0",2837,269,"1","1","1","0","1","0","0","0",40.2,23,0.290584832109742,"0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
31,6.03,"0",2737,147,"1","0","0","0","1","0","0","0",20.2,8.3,-0.360282885314931,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0"
2,1.4,"0",2705,175,"1","1","1","0","1","0","0","1",24.9,17.9,0.938890563791396,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
23,6.71,"0",2685,121,"1","0","0","0","1","0","0","0",16.3,7,-0.284104251103897,"0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0"
33,4.51,"0",2470,105,"1","0","0","0","1","0","0","0",13.7,6.8,-0.0145987994211525,"0","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
24,2.05,"1",2685,121,"1","0","0","0","1","0","0","1",13,6.6,0.0307716586667535,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
5,4.98,"1",2750,112,"0","0","0","1","1","0","0","0",7.6,5.88,1.22923247108517,"0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
32,4.3,"0",2555,140,"1","0","1","1","1","0","0","0",19.2,8.5,-0.23017757797159,"1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0"
4,5.9,"0",2915,258,"1","1","1","1","1","1","0","1",93.9,62,0.664528375254293,"1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
12,3,"0",2684,160,"1","1","1","1","1","1","0","0",28.2,14.6,0.0709517359722844,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0"
6,4.4,"0",2638,150,"1","1","1","0","1","0","0","1",23.9,11,-0.159332038569256,"1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
6,3.35,"0",2470,150,"1","0","0","0","1","1","0","1",15.9,9.8,0.474093614497261,"0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0"
68,4.3,"0",2761,160,"0","0","0","0","0","0","0","1",20.8,6.6,-0.766172315574835,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
32,3.84,"0",2578,125,"1","1","0","0","1","0","0","0",29.1,10.5,-0.571786323555678,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
36,8,"1",2700,128,"1","0","0","0","1","0","0","1",12.6,4.86,-0.465363249689233,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
29,3.86,"1",2580,105,"1","0","0","0","1","0","0","1",7.8,2.85,-0.55206858230004,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
21,3.56,"1",2685,121,"1","0","0","0","1","0","0","0",13,5.22,-0.399058936295753,"0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0"
38,10.9,"0",2910,178,"1","0","1","1","1","1","0","1",24.3,5.8,-1.15991281453191,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
75,8.15,"0",2578,131,"1","0","1","0","1","0","0","1",18.4,5.5,-0.852479219129201,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
28,6.12,"0",2612,117,"1","0","0","0","1","0","0","0",13.4,5.5,-0.362114667234551,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
13,1.81,"0",2510,126,"1","0","0","0","1","0","0","0",9.5,4.5,-0.105360515657827,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
60,9.05,"1",2685,121,"1","0","0","0","1","0","0","0",14.6,4,-0.974559639998131,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0"
6,2.36,"1",2680,150,"1","0","0","1","1","1","0","0",11.7,7.2,0.470003629245736,"1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
58,6.9,"0",2568,95,"0","0","0","0","0","0","0","0",25.8,6.8,-1.02751636698438,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
30,6.2,"0",2705,133,"1","0","1","0","1","0","0","0",13,5.5,-0.310154928303839,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0"
9,3.78,"0",2690,242,"1","1","1","1","1","1","0","0",29.9,16,0.140699882103135,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1"
26,6.19,"0",2850,203,"1","0","0","0","1","0","0","0",24.2,15,0.488846717047216,"0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1"
23,2.6,"0",2815,147,"1","0","1","1","1","0","0","1",20.8,10.11,-0.0557836920045741,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
18,6.62,"1",2578,131,"1","0","1","0","1","0","0","1",16.1,6.9,-0.287682072451781,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
35,3.25,"1",2600,124,"0","0","0","0","0","0","0","1",9.3,4.5,-0.0645385211375712,"0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
54,8.9,"0",2790,188,"1","0","1","1","0","0","0","1",32.4,14.8,-0.173271721274037,"1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
6,2.37,"1",2670,150,"1","0","0","1","1","0","0","0",12.9,8.5,0.658461622572055,"1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
2,2.39,"0",2840,184,"1","0","0","0","1","0","0","0",34.2,28,1.50765521812416,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
33,4.2,"0",2690,242,"1","1","1","1","1","1","0","0",29.9,14,-0.127261779610927,"1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
42,9.68,"1",2500,61,"0","0","0","0","0","0","0","0",3.2,1.08,-0.674455047547793,"0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
47,8.36,"0",2705,133,"1","0","1","0","1","0","0","0",15.1,3.6,-1.16141318990714,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0"
68,13.88,"0",2705,133,"1","0","1","0","1","0","0","0",15.2,3.5,-1.20682587330834,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0"
61,10.8,"0",2640,124,"1","0","1","0","1","0","0","0",13.9,3.78,-0.984789654227823,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
2,1.4,"0",2705,175,"1","1","1","0","1","0","0","1",24.9,17.9,0.938890563791396,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
51,6.1,"0",2685,121,"1","0","0","0","1","0","0","0",16.6,6.5,-0.440733246945622,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0"
33,4.07,"0",2760,150,"1","1","1","0","1","1","0","1",39.8,22,0.211843996060277,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
2,7.4,"0",3108,218,"1","0","1","1","1","1","0","1",54.2,36,0.68209734437336,"0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0"
27,2.07,"0",2520,109,"1","0","0","0","1","0","0","1",9.7,3.3,-0.662375521893192,"0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
7,1.5,"0",2920,184,"1","1","0","1","1","0","0","0",38.4,29.5,1.19833898660768,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
25,4.4,"0",2820,160,"1","0","0","0","1","1","0","1",44.6,29,0.620024915730983,"0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0"
67,8.7,"1",2610,105,"0","0","0","0","0","0","0","1",11.7,4.1,-0.617161273582023,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
41,7.4,"0",2555,140,"1","0","0","0","0","0","0","0",17.4,7.3,-0.324661075692868,"1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0"
121,10.7,"0",2769,152,"1","0","1","0","1","0","0","1",23.2,0.6,-3.62877553004423,"0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
8,2.5,"0",2933,306,"1","0","1","1","1","1","0","1",99.6,63,0.543086485984212,"1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0"
14,1.71,"0",2810,184,"1","1","0","1","1","1","0","1",45.7,36,1.31139305294677,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
67,12.67,"1",2600,102,"0","0","1","0","0","0","0","1",6.4,0.7,-2.09714111877924,"0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
45,6.5,"0",2700,99,"0","0","1","0","0","0","0","0",26,15,0.310154928303839,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
6,3.54,"0",2920,184,"1","0","0","1","1","1","0","1",38.4,27.8,0.96418201957857,"0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0"
13,1.51,"0",2700,170,"1","1","0","1","1","1","0","1",12.6,8.6,0.765467842139572,"1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
21,7.08,"1",2570,109,"1","0","0","1","1","1","0","0",7.4,2.9,-0.439366659783846,"0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
39,6.85,"0",2920,300,"1","0","1","1","1","1","0","0",130.6,60,-0.162685582277096,"0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
21,0.26,"0",2670,136,"1","1","0","1","1","1","0","0",28,20,0.916290731874155,"0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0"
18,14.93,"0",2900,186,"1","0","1","1","1","0","0","1",29,20,0.798507696217772,"0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
